BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;PUN;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercure;BOCCACCIO;MEAA8083S33676;Formation nommée;Cratère;AA;Giovanni BOCCACCIO;Approuvé par l'UAI en 1976;Romancier;Italie;italien(ne);14;14 ème siècle;???;1313;???;1375;???;336.76;23 ° 14 '  O;-80.83;81 ° 50 ' S;H-15;151.95;151.95;91;91;Mercury;788;Boccaccio;Boccaccio;Crater, craters;AA;151.95;-80.83;336.76;-79.05;-82.62;348.02;325.49;MAA8083S33676;Planetographic  +East  0 - 360;H-15;Giovanni. Italian poet and novelist (1313-1375).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;BOETHIUS;MEAA104S28643;Formation nommée;Cratère;AA;Anicius Manlius Severinus BOETHIUS;Approuvé par l'UAI en 1976;Professeur;Roumanie;roumain(e );4;4 ème siècle;???;470;???;524;???;286.43;73 ° 34 '  O;-1.04;2 ° 2 ' S;H-07;114.73;114.73;69;69;Mercury;794;Boethius;Boethius;Crater, craters;AA;114.73;-1.04;286.43;0.31;-2.38;287.78;285.08;MAA104S28643;Planetographic  +East  0 - 360;H-07;Anicius Manlius Severinus. Roman scholar (c. A.D. 470-524).;Europe;Romania (Rumania);Approved;1976;59;03.07.2011;
Mercure;BOREA;MEAL7500N0;Formation nommée;Formation à albédo;AL;BOREA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Nom de formation à albédo dans la région H-1.;0;0 ° 0 '  E;75;75 ° 0 ' N;;??;??;??;??;Mercury;822;Borea;Borea;Albedo Feature;AL;0;75;0;;;;;MAL7500N0;Planetographic  +East  0 - 360;;Albedo name for H-1, Borealis region.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;BOREALIS PLANITIA;MEPL7470N27991;Formation nommée;Plaine basse;PL;BOREALIS PLANITIA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;Latin;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;"Plaine du Nord".;279.91;80 ° 5 '  O;74.7;74 ° 18 ' N;H-01;802.94;??;486;??;Mercury;823;Borealis Planitia;Borealis Planitia;Planitia, planitiae;PL;802.94;74.7;279.91;84.68;66.22;324.13;248.62;MPL7470N27991;Planetographic  +East  0 - 360;H-01;"Northern plain". from classical albedo name for quadrangle.;Europe;Latin;Approved;1976;80;03.07.2011;
Mercure;BOTTICELLI;MEAA6376N24667;Formation nommée;Cratère;AA;Sandro BOTTICELLI;Approuvé par l'UAI en 1979;Peintre;Italie;italien(ne);16;16 ème siècle;???;1445;???;1510;???;246.67;113 ° 20 '  O;63.76;63 ° 14 ' N;H-03;136.35;136.35;82;82;Mercury;838;Botticelli;Botticelli;Crater, craters;AA;136.35;63.76;246.67;65.36;62.16;250.3;243.05;MAA6376N24667;Planetographic  +East  0 - 360;H-03;Sandro. Italian painter (1445-1510).;Europe;Italy;Approved;1979;80;03.07.2011;
Mercure;BRAHMS;MEAA5831N18264;Formation nommée;Cratère;AA;JohannesBRAHMS;Approuvé par l'UAI en 1979;Compositeur;Allemagne;allemand(e );19;19 ème siècle;???;1833;???;1897;???;182.64;177 ° 22 '  O;58.31;58 ° 41 ' N;H-03;100.29;100.29;60;60;Mercury;859;Brahms;Brahms;Crater, craters;AA;100.29;58.31;182.64;59.48;57.13;184.89;180.4;MAA5831N18264;Planetographic  +East  0 - 360;H-03;Johannes. German composer and pianist (1833-1897).;Europe;Germany;Approved;1979;59;03.07.2011;
Mercure;BRAMANTE;MEAA4721S29849;Formation nommée;Cratère;AA;Donato BRAMANTE;Approuvé par l'UAI en 1976;Architecte;Italie;italien(ne);15;15 ème siècle;???;1444;???;1514;???;298.49;61 ° 31 '  O;-47.21;48 ° 13 ' S;H-11;156;156;94;94;Mercury;860;Bramante;Bramante;Crater, craters;AA;156;-47.21;298.49;-45.38;-49.04;301.19;295.8;MAA4721S29849;Planetographic  +East  0 - 360;H-11;Donato. Italian architect (1444-1514).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;BRONTE;MEAA3853N23248;Formation nommée;Cratère;AA;Sisters BRONTE;Approuvé par l'UAI en 1976;Peintre;Royaume Uni;britannique;19;19 ème siècle;???;nd p;???;inter.;Charlotte (1816-1855), Emily (1818-1848), Anne (1820-1849) & Branwell (1817-1848) dites "Les soeurs Brönté".;232.48;127 ° 31 '  O;38.53;38 ° 28 ' N;H-03;68.31;68.31;41;41;Mercury;890;BrontÃ«;Bronte;Crater, craters;AA;68.31;38.53;232.48;39.33;37.73;233.5;231.45;MAA3853N23248;Planetographic  +East  0 - 360;H-03;Charlotte (1816-1855), Emily (1818-1848), Anne (1820-1849). English novelists, and Branwell (1817-1848). author and painter.;Europe;England;Approved;1976;59;03.07.2011;
Mercure;BRUEGEL;MEAA4974N25039;Formation nommée;Cratère;AA;Pieter BRUEGEL;Approuvé par l'UAI en 1985;Peintre;Flandres;flamand(e );16;16 ème siècle;???;1525;???;1569;???;250.39;109 ° 37 '  O;49.74;49 ° 16 ' N;H-03;72.37;72.37;43;43;Mercury;898;Bruegel;Bruegel;Crater, craters;AA;72.37;49.74;250.39;50.59;48.89;251.71;249.08;MAA4974N25039;Planetographic  +East  0 - 360;H-03;Pieter. Flemish painter (1525-1569).;Europe;Flemish;Approved;1985;59;03.07.2011;
Mercure;BRUNELLESCHI;MEAA892S33757;Formation nommée;Cratère;AA;Filippo BRUNELLESCHI;Approuvé par l'UAI en 1976;Architecte;Italie;italien(ne);15;15 ème siècle;???;1377;???;1446;???;337.57;22 ° 26 '  O;-8.92;9 ° 55 ' S;H-06;128.57;128.57;77;77;Mercury;899;Brunelleschi;Brunelleschi;Crater, craters;AA;128.57;-8.92;337.57;-7.41;-10.43;339.1;336.05;MAA892S33757;Planetographic  +East  0 - 360;H-06;Filippo. Florentine architect (1377-1446).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;BUDH PLANITIA;MEPL1955N20937;Formation nommée;Plaine basse;PL;BUDH PLANITIA;Approuvé par l'UAI en 1976;Non applicable;Inde;hindou(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Nom indien de Mercure.;209.37;150 ° 38 '  O;19.55;19 ° 27 ' N;H-08;816.25;??;494;??;Mercury;909;Budh Planitia;Budh Planitia;Planitia, planitiae;PL;816.25;19.55;209.37;28.42;10.47;219;200.35;MPL1955N20937;Planetographic  +East  0 - 360;H-08;Hindu word for Mercury.;Asia;India;Approved;1976;83;03.07.2011;
Mercure;BURNS;MEAA5414N24217;Formation nommée;Cratère;AA;Robert BURNS;Approuvé par l'UAI en 1985;Poète;Ecosse;écossais(e );18;18 ème siècle;???;1759;???;1796;???;242.17;117 ° 50 '  O;54.14;54 ° 52 ' N;H-03;43.02;43.02;26;26;Mercury;926;Burns;Burns;Crater, craters;AA;43.02;54.14;242.17;54.64;53.63;243.03;241.31;MAA5414N24217;Planetographic  +East  0 - 360;H-03;Robert. Scottish national poet (1759-1796).;Europe;Scotland;Approved;1985;59;03.07.2011;
Mercure;BYRON;MEAA870S32707;Formation nommée;Cratère;AA;Lord G. G. BYRON;Approuvé par l'UAI en 1976;Poète;Royaume Uni;britannique;19;19 ème siècle;???;1788;???;1824;???;327.07;32 ° 56 '  O;-8.7;9 ° 42 ' S;H-06;106.58;106.58;64;64;Mercury;944;Byron;Byron;Crater, craters;AA;106.58;-8.7;327.07;-7.45;-9.95;328.34;325.81;MAA870S32707;Planetographic  +East  0 - 360;H-06;G. G.. English poet (1788-1824).;Europe;England;Approved;1976;59;03.07.2011;
Mercure;CADUCEATA;MEAL4500N22500;Formation nommée;Formation à albédo;AL;CADUCEATA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Nom de formation à albédo dans la région Shakespeare (H-3).;225;135 ° 0 '  O;45;45 ° 0 ' N;H-03;??;??;??;??;Mercury;956;Caduceata;Caduceata;Albedo Feature;AL;0;45;225;;;;;MAL4500N22500;Planetographic  +East  0 - 360;H-03;Albedo name for H-3, Shakespeare region.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;CALLICRATES;MEAA6649S32964;Formation nommée;Cratère;AA;CALLICRATES;Approuvé par l'UAI en 1976;Architecte;Grèce;grec(que);-5;5 ème siècle av J.C.;???;???;???;???;???;329.64;30 ° 22 '  O;-66.49;67 ° 29 ' S;H-15;68.32;68.32;41;41;Mercury;976;Callicrates;Callicrates;Crater, craters;AA;68.32;-66.49;329.64;-65.69;-67.29;331.65;327.63;MAA6649S32964;Planetographic  +East  0 - 360;H-15;Greek architect (5th century B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;CALORIS MONTES;MEMO3146N18585;Formation nommée;Montagne;MO;CALORIS MONTES;Approuvé par l'UAI en 1976;Non applicable;Rome antique;Latin;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;"Montagnes chaudes". Le plus haute température a été mesurée près de cette position.;185.85;174 ° 9 '  O;31.46;31 ° 32 ' N;H-03;1023.45;??;619;??;Mercury;978;Caloris Montes;Caloris Montes;Mons, montes;MO;1023.45;31.46;185.85;48.13;14.48;188.98;170.22;MMO3146N18585;Planetographic  +East  0 - 360;H-03;"Hot mountains". surface temperature hottest near this position.;Europe;Latin;Approved;1976;80;03.07.2011;
Mercure;CALORIS PLANITIA;MEPL3257N16231;Formation nommée;Plaine basse;PL;CALORIS PLANITIA;Approuvé par l'UAI en 1976;Non applicable;Rome antique;Latin;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;"Plaine chaude". Le plus haute température a été mesurée près de cette position.;162.31;162 ° 41 '  E;32.57;32 ° 26 ' N;H-04;685.18;??;414;??;Mercury;979;Caloris Planitia;Caloris Planitia;Planitia, planitiae;PL;685.18;32.57;162.31;48.6;15.54;183.21;142.03;MPL3257N16231;Planetographic  +East  0 - 360;H-04;"Hot plain". surface temperature hottest near this position.;Europe;Latin;Approved;1976;80;03.07.2011;
Mercure;CALVINO;MEAA393S30402;Formation nommée;Cratère;AA;Italo CALVINO;Approuvé par l'UAI en Jul 9, 2009;Ecrivain;Italie;italien(ne);20;20 ème siècle;???;1923;???;1985;???;304.02;55 ° 59 '  O;-3.93;4 ° 56 ' S;H-06;67.23;67.23;40;40;Mercury;14577;Calvino;Calvino;Crater, craters;AA;67.23;-3.93;304.02;-3.14;-4.72;304.81;303.22;MAA393S30402;Planetographic  +East  0 - 360;H-06;Italo. Italian writer (1923-1985).;Europe;Italy;Approved;Jul 9, 2009;87;03.07.2011;
Mercure;CAMOES;MEAA7121S29182;Formation nommée;Cratère;AA;Luiz (Vas) de CAMOES;Approuvé par l'UAI en 1976;Poète;Portugal;portugais(e );16;16 ème siècle;???;1524;???;1580;???;291.82;68 ° 11 '  O;-71.21;72 ° 13 ' S;H-15;69.67;69.67;42;42;Mercury;994;CamÃµes;Camoes;Crater, craters;AA;69.67;-71.21;291.82;-70.39;-72.03;294.36;289.28;MAA7121S29182;Planetographic  +East  0 - 360;H-15;Luiz (Vas) de. Portuguese poet (c. 1524-1580).;Europe;Portugal;Approved;1976;59;03.07.2011;
Mercure;CARDUCCI;MEAA3654S26944;Formation nommée;Cratère;AA;Giosue CARDUCCI;Approuvé par l'UAI en 1976;Poète;Italie;italien(ne);20;20 ème siècle;???;1835;???;1907;???;269.44;90 ° 34 '  O;-36.54;37 ° 32 ' S;H-12;108.19;108.19;65;65;Mercury;1017;Carducci;Carducci;Crater, craters;AA;108.19;-36.54;269.44;-35.27;-37.81;271.03;267.86;MAA3654S26944;Planetographic  +East  0 - 360;H-12;Giosue. Italian poet (1835-1907).;Europe;Italy;Approved;1976;59;03.07.2011;
Mercure;CATULLUS;MEAA2196N29244;Formation nommée;Cratère;AA;Gaius Valerius CATULLUS;Approuvé par l'UAI en Dec 19, 2012;Poète;Rome antique;romain(e );-1;1 ème siècle av J.C.;???;-84;???;-54;???;292.44;67 ° 34 '  O;21.96;21 ° 2 ' N;H-06;100.25;100.25;60;60;Mercury;15078;Catullus;Catullus;Crater, craters;AA;100.25;21.96;292.44;23.13;20.78;293.68;291.2;MAA2196N29244;Planetographic  +East  0 - 360;H-06;Gaius Valerius. Roman poet (c. 84-c. 54 B.C.).;Europe;Roman;Approved;Dec 19, 2012;182;12/19/12;
Mercure;CERVANTES;MEAA7605S23573;Formation nommée;Cratère;AA;Miguel de CERVANTES;Approuvé par l'UAI en 1976;Poète;Espagne;espagnol(e );17;17 ème siècle;???;1547;???;1616;???;235.73;124 ° 16 '  O;-76.05;77 ° 3 ' S;H-15;213.16;213.16;129;129;Mercury;1113;Cervantes;Cervantes;Crater, craters;AA;213.16;-76.05;235.73;-73.55;-78.55;246.16;225.29;MAA7605S23573;Planetographic  +East  0 - 360;H-15;Miguel de. Spanish novelist, playwright and poet (1547-1616).;Europe;Spain;Approved;1976;59;03.07.2011;
Mercure;CEZANNE;MEAA847S23635;Formation nommée;Cratère;AA;Paul CEZANNE;Approuvé par l'UAI en 1985;Peintre;France;français(e );20;20 ème siècle;???;1839;???;1906;???;236.35;123 ° 39 '  O;-8.47;9 ° 28 ' S;H-07;67.49;67.49;40;40;Mercury;1374;CÃ©zanne;Cezanne;Crater, craters;AA;67.49;-8.47;236.35;-7.68;-9.27;237.15;235.55;MAA847S23635;Planetographic  +East  0 - 360;H-07;Paul. French painter (1839-1906).;Europe;France;Approved;1985;59;03.07.2011;
Mercure;CHAIKOVSKIJ;MEAA790N30913;Formation nommée;Cratère;AA;P. I. CHAIKOVSKIJ;Approuvé par l'UAI en 1976;Compositeur;Russie;russe;19;19 ème siècle;???;1840;???;1893;???;309.13;50 ° 52 '  O;7.9;7 ° 6 ' N;H-06;171.02;171.02;103;103;Mercury;1121;Chaikovskij;Chaikovskij;Crater, craters;AA;171.02;7.9;309.13;9.9;5.89;311.15;307.1;MAA790N30913;Planetographic  +East  0 - 360;H-06;P. I.. Russian composer (1840-1893).;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;CHAO MENG FU;MEAA8785S22681;Formation nommée;Cratère;AA;CHAO MENG FU;Approuvé par l'UAI en 1976;Peintre;Chine;chinois(e );14;14 ème siècle;???;1254;???;1322;???;226.81;133 ° 11 '  O;-87.85;88 ° 51 ' S;H-15;128.65;128.65;77;77;Mercury;1140;Chao Meng-Fu;Chao Meng Fu;Crater, craters;AA;128.65;-87.85;226.81;-86.33;-89.36;271.34;182.29;MAA8785S22681;Planetographic  +East  0 - 360;H-15;Chinese painter and calligrapher (1254-1322).;Asia;China;Approved;1976;59;03.07.2011;
Mercure;CHEKHOV;MEAA3622S29867;Formation nommée;Cratère;AA;Anton CHEKHOV;Approuvé par l'UAI en 1976;Ecrivain;Russie;russe;20;20 ème siècle;???;1860;???;1904;???;298.67;61 ° 20 '  O;-36.22;37 ° 13 ' S;H-11;193.84;193.84;117;117;Mercury;1171;Chekhov;Chekhov;Crater, craters;AA;193.84;-36.22;298.67;-33.95;-38.5;301.49;295.85;MAA3622S29867;Planetographic  +East  0 - 360;H-11;Anton. Russian playwright and writer (1860-1904).;Europe;Russia;Approved;1976;59;03.07.2011;
Mercure;CHESTERTON;MEAA8838N22551;Formation nommée;Cratère;AA;Gilbert Keith CHESTERTON;Approuvé par l'UAI en Sep 17, 2012;Auteur;Royaume Uni;britannique;20;20 ème siècle;???;1874;???;1936;???;225.51;134 ° 29 '  O;88.38;88 ° 37 ' N;H-01;37.23;37.23;22;22;Mercury;15033;Chesterton;Chesterton;Crater, craters;AA;37.23;88.38;225.51;88.8;87.93;241.13;210.02;MAA8838N22551;Planetographic  +East  0 - 360;H-01;Gilbert Keith. English author (1874-1936).;Europe;England;Approved;Sep 17, 2012;75;9/17/12;
Mercure;CHIANG K UI;MEAA1474N25723;Formation nommée;Cratère;AA;CHIANG K UI;Approuvé par l'UAI en 1976;Compositeur;Chine;chinois(e );12;12 ème siècle;???;h ce;???;tury;???;257.23;102 ° 46 '  O;14.74;14 ° 16 ' N;H-07;41.11;41.11;24;24;Mercury;1178;Chiang K'ui;Chiang K ui;Crater, craters;AA;41.11;14.74;257.23;15.22;14.25;257.73;256.74;MAA1474N25723;Planetographic  +East  0 - 360;H-07;Chinese composer (12th century).;Asia;China;Approved;1976;80;03.07.2011;
Mercure;CHONG CH OL;MEAA4671N24247;Formation nommée;Cratère;AA;CHONG CH OL;Approuvé par l'UAI en 1979;Poète;Corée;coréen(ne);16;16 ème siècle;???;1536;???;1593;???;242.47;117 ° 32 '  O;46.71;46 ° 17 ' N;H-03;143.22;143.22;86;86;Mercury;1213;ChÅng Ch'Ål;Chong Ch ol;Crater, craters;AA;143.22;46.71;242.47;48.39;45.03;244.92;240.02;MAA4671N24247;Planetographic  +East  0 - 360;H-03;Korean poet (1536-1593).;Asia;Korea;Approved;1979;80;03.07.2011;
Mercure;CHOPIN;MEAA6550S23649;Formation nommée;Cratère;AA;Frederic CHOPIN;Approuvé par l'UAI en 1976;Compositeur;Pologne;polonais(e );19;19 ème siècle;???;1810;???;1849;???;236.49;123 ° 31 '  O;-65.5;66 ° 30 ' S;H-15;131.34;131.34;79;79;Mercury;1197;Chopin;Chopin;Crater, craters;AA;131.34;-65.5;236.49;-63.96;-67.04;240.21;232.77;MAA6550S23649;Planetographic  +East  0 - 360;H-15;Frederic. Polish-born French composer and pianist (1810-1849).;Europe;Poland;Approved;1976;59;03.07.2011;
Mercure;CHU TA;MEAA202N25434;Formation nommée;Cratère;AA;CHU TA;Approuvé par l'UAI en 1976;Peintre;Chine;chinois(e );18;18 ème siècle;???;1625;???;1705;???;254.34;105 ° 40 '  O;2.02;2 ° 59 ' N;H-07;100.38;100.38;60;60;Mercury;1208;Chu Ta;Chu Ta;Crater, craters;AA;100.38;2.02;254.34;3.2;0.84;255.52;253.16;MAA202N25434;Planetographic  +East  0 - 360;H-07;Chinese painter (c. 1625-1705).;Asia;China;Approved;1976;59;03.07.2011;
Mercure;COLERIDGE;MEAA5542S29377;Formation nommée;Cratère;AA;Samuel Taylor COLERIDGE;Approuvé par l'UAI en 1976;Poète;Royaume Uni;britannique;18;18 ème siècle;???;1772;???;1834;???;293.77;66 ° 14 '  O;-55.42;56 ° 25 ' S;H-11;111.68;111.68;67;67;Mercury;1266;Coleridge;Coleridge;Crater, craters;AA;111.68;-55.42;293.77;-54.11;-56.73;296.08;291.46;MAA5542S29377;Planetographic  +East  0 - 360;H-11;Samuel Taylor. English poet (1772-1834).;Europe;England;Approved;1976;59;03.07.2011;
Mercure;COPLAND;MEAA3765N7305;Formation nommée;Cratère;AA;Aaron COPLAND;Approuvé par l'UAI en Mar 3, 2010;Compositeur;U. S. A.;Américain(ne);20;20 ème siècle;???;1900;???;1990;???;73.05;73 ° 57 '  E;37.65;37 ° 21 ' N;H-05;208.71;208.71;126;126;Mercury;14649;Copland;Copland;Crater, craters;AA;208.71;37.65;73.05;40.1;35.2;76.14;69.96;MAA3765N7305;Planetographic  +East  0 - 360;H-05;Aaron. American composer and pianist (1900-1990).;North America;American;Approved;Mar 3, 2010;75;03.07.2011;
Mercure;COPLEY;MEAA3856S27405;Formation nommée;Cratère;AA;John Singleton COPLEY;Approuvé par l'UAI en 1976;Peintre;U. S. A.;Américain(ne);19;19 ème siècle;???;1738;???;1815;???;274.05;85 ° 57 '  O;-38.56;39 ° 34 ' S;H-11;34.89;34.89;21;21;Mercury;1299;Copley;Copley;Crater, craters;AA;34.89;-38.56;274.05;-38.15;-38.97;274.57;273.52;MAA3856S27405;Planetographic  +East  0 - 360;H-11;John Singleton. American painter (1738-1815).;North America;American;Approved;1976;59;03.07.2011;
Mercure;COUPERIN;MEAA2974N20810;Formation nommée;Cratère;AA;Francois COUPERIN;Approuvé par l'UAI en 1979;Compositeur;France;français(e );18;18 ème siècle;???;1688;???;1733;???;208.1;151 ° 54 '  O;29.74;29 ° 16 ' N;H-03;79.44;79.44;48;48;Mercury;1324;Couperin;Couperin;Crater, craters;AA;79.44;29.74;208.1;30.67;28.8;209.17;207.02;MAA2974N20810;Planetographic  +East  0 - 360;H-03;Francois. French composer (1688-1733).;Europe;France;Approved;1979;59;03.07.2011;
Mercure;CUNNINGHAM;MEAA3037N15716;Formation nommée;Cratère;AA;Imogen CUNNINGHAM;Approuvé par l'UAI en Apr 8, 2008;Photographe;U. S. A.;Américain(ne);20;20 ème siècle;???;1883;???;1976;???;157.16;157 ° 50 '  E;30.37;30 ° 38 ' N;H-04;37.57;37.57;22;22;Mercury;14393;Cunningham;Cunningham;Crater, craters;AA;37.57;30.37;157.16;30.81;29.93;157.68;156.65;MAA3037N15716;Planetographic  +East  0 - 360;H-04;Imogen. American photographer (1883-1976).;North America;American;Approved;Apr 8, 2008;75;03.07.2011;
Mercure;CYLLENE;MEAL4100S9000;Formation nommée;Formation à albédo;AL;CYLLENE;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;90;90 ° 0 '  E;-41;41 ° 0 ' S;;??;??;??;??;Mercury;1368;Cyllene;Cyllene;Albedo Feature;AL;0;-41;90;;;;;MAL4100S9000;Planetographic  +East  0 - 360;;Albedo name for unimaged H-14 region.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;DALI;MEAA4511N12003;Formation nommée;Cratère;AA;Salvador DALI;Approuvé par l'UAI en Nov 20, 2008;Peintre;Espagne;espagnol(e );20;20 ème siècle;???;1904;???;1989;???;120.03;120 ° 58 '  E;45.11;45 ° 53 ' N;H-04;176.11;176.11;106;106;Mercury;14507;Dali;Dali;Crater, craters;AA;176.11;45.11;120.03;47.18;43.04;122.96;117.1;MAA4511N12003;Planetographic  +East  0 - 360;H-04;Salvador. Spanish painter (1904-1989).;Europe;Spain;Approved;Nov 20, 2008;211;03.07.2011;
Mercure;DARIO;MEAA2624S35054;Formation nommée;Cratère;AA;Ruben DARIO;Approuvé par l'UAI en 1976;Poète;Nicaragua;nicaraguayen(ne);20;20 ème siècle;???;1867;???;1916;???;350.54;9 ° 28 '  O;-26.24;27 ° 14 ' S;H-11;151.67;151.67;91;91;Mercury;1420;DarÃ­o;Dario;Crater, craters;AA;151.67;-26.24;350.54;-24.46;-28.03;352.52;348.55;MAA2624S35054;Planetographic  +East  0 - 360;H-11;Ruben. Nicaraguan poet, journalist (1867-1916).;South and Central America;Nicaragua;Approved;1976;59;03.07.2011;
Mercure;DE GRAFT;MEAA2214N200;Formation nommée;Cratère;AA;Joe DE GRAFT;Approuvé par l'UAI en Jul 9, 2009;Poète;Ghana;ghanéen(ne);20;20 ème siècle;???;1924;???;1978;???;2;2 ° 0 '  E;22.14;22 ° 52 ' N;H-05;68.16;68.16;41;41;Mercury;14578;de Graft;de Graft;Crater, craters;AA;68.16;22.14;2;22.94;21.34;2.86;1.13;MAA2214N200;Planetographic  +East  0 - 360;H-05;Joe. Ghanaian playwright, poet, and novelist (1924-1978).;Africa;Ghana;Approved;Jul 9, 2009;216;03.07.2011;
Mercure;DEBUSSY;MEAA3397S1269;Formation nommée;Cratère;AA;Claude DEBUSSY;Approuvé par l'UAI en Mar 3, 2010;Compositeur;France;français(e );20;20 ème siècle;???;1862;???;1918;???;12.69;12 ° 19 '  E;-33.97;34 ° 58 ' S;H-14;80.16;80.16;48;48;Mercury;14647;Debussy;Debussy;Crater, craters;AA;80.16;-33.97;12.69;-33.03;-34.91;13.83;11.56;MAA3397S1269;Planetographic  +East  0 - 360;H-14;Achille-Claude. French composer (1862-1918).;Europe;France;Approved;Mar 3, 2010;75;03.07.2011;
Mercure;DEGAS;MEAA3712N23201;Formation nommée;Cratère;AA;Edgar Allan DEGAS;Approuvé par l'UAI en 1979;Peintre;France;français(e );20;20 ème siècle;???;1834;???;1917;???;232.01;127 ° 59 '  O;37.12;37 ° 53 ' N;H-03;54.9;54.9;33;33;Mercury;1458;Degas;Degas;Crater, craters;AA;54.9;37.12;232.01;37.76;36.47;232.82;231.2;MAA3712N23201;Planetographic  +East  0 - 360;H-03;Edgar. French painter (1834-1917).;Europe;France;Approved;1979;59;03.07.2011;
Mercure;DELACROIX;MEAA4435S23055;Formation nommée;Cratère;AA;Eugene DELACROIX;Approuvé par l'UAI en 1979;Peintre;France;français(e );19;19 ème siècle;???;1798;???;1863;???;230.55;129 ° 27 '  O;-44.35;45 ° 21 ' S;H-12;157.77;157.77;95;95;Mercury;1466;Delacroix;Delacroix;Crater, craters;AA;157.77;-44.35;230.55;-42.5;-46.2;233.14;227.96;MAA4435S23055;Planetographic  +East  0 - 360;H-12;Eugene. French painter (1798-1863).;Europe;France;Approved;1979;59;03.07.2011;
Mercure;DERAIN;MEAA882S1971;Formation nommée;Cratère;AA;André DERAIN;Approuvé par l'UAI en Jul 9, 2009;Peintre;France;français(e );20;20 ème siècle;???;1880;???;1954;???;19.71;19 ° 17 '  E;-8.82;9 ° 49 ' S;H-10;167.47;167.47;101;101;Mercury;14579;Derain;Derain;Crater, craters;AA;167.47;-8.82;19.71;-6.85;-10.79;21.7;17.72;MAA882S1971;Planetographic  +East  0 - 360;H-10;Andre. French painter (1880-1954).;Europe;France;Approved;Jul 9, 2009;228;03.07.2011;
Mercure;DERZHAVIN;MEAA4611N32307;Formation nommée;Cratère;AA;Gavrila Romanovich DERZHAVIN;Approuvé par l'UAI en 1979;Poète;Russie;russe;19;19 ème siècle;???;1743;???;1816;???;323.07;36 ° 56 '  O;46.11;46 ° 53 ' N;H-02;156.3;156.3;94;94;Mercury;1496;Derzhavin;Derzhavin;Crater, craters;AA;156.3;46.11;323.07;47.94;44.27;325.72;320.42;MAA4611N32307;Planetographic  +East  0 - 360;H-02;Gavrila Romanovich. Russian poet (1743-1816).;Europe;Russia;Approved;1979;59;03.07.2011;
Mercure;DESPREZ;MEAA8105N25711;Formation nommée;Cratère;AA;Josquin DESPREZ;Approuvé par l'UAI en 1979;Compositeur;France;français(e );16;16 ème siècle;???;1440;???;1521;???;257.11;102 ° 53 '  O;81.05;81 ° 57 ' N;H-01;47.05;47.05;28;28;Mercury;1503;DesprÃ©z;Desprez;Crater, craters;AA;47.05;81.05;257.11;81.6;80.5;260.66;253.56;MAA8105N25711;Planetographic  +East  0 - 360;H-01;Josquin. French composer (c. 1440-1521).;Europe;France;Approved;1979;59;03.07.2011;
Mercure;DICKENS;MEAA7340S20437;Formation nommée;Cratère;AA;CharlesDICKENS;Approuvé par l'UAI en 1976;Romancier;Royaume Uni;britannique;19;19 ème siècle;???;1812;???;1870;???;204.37;155 ° 38 '  O;-73.4;74 ° 24 ' S;H-15;77.31;77.31;46;46;Mercury;1527;Dickens;Dickens;Crater, craters;AA;77.31;-73.4;204.37;-72.49;-74.31;207.55;201.19;MAA7340S20437;Planetographic  +East  0 - 360;H-15;Charles. English novelist (1812-1870).;Europe;England;Approved;1976;59;03.07.2011;
